,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,4687,Binance USD,BUSD,binance-usd,6431,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T17:43:00.000Z,0.9997623888108086,9644201028.772457,3.2898,0.00996194,0.00552605,-0.06746489,0.05081532,0.0141134,0.01685388,8367935198.301645,0.7899,8367935198.3,,2023-03-15T17:43:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 17:44:42.605970+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T17:43:00.000Z,18.993849848548702,952465453.3931284,-6.9553,-0.78118338,-12.31305894,0.14328586,-4.57927206,-18.11043018,36.06262798,7278923367.8439865,0.6874,10243624538.05,,2023-03-15T17:43:00.000Z,,,,,,2023-03-15 17:44:42.605970+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5313465332.764145,,2023-03-15T17:43:00.000Z,5.872077355161866,386072054.7777475,8.822,-0.36679022,-9.23141919,2.88837642,-1.03951903,-3.66749377,12.97680254,6849503815.528286,0.6466,7591873387.08,,2023-03-15T17:43:00.000Z,,,,,,2023-03-15 17:44:42.605970+00:00
12,4943,Dai,DAI,multi-collateral-dai,1975,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T17:43:00.000Z,0.9975460086501298,493944351.0760728,-6.8928,0.16263756,-0.05492573,-0.14731692,-0.13344041,-0.26088691,-0.21983841,5991861300.741447,0.5656,5991861300.74,,2023-03-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 17:44:42.605970+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4642766153.866014,,2023-03-15T17:43:00.000Z,0.06478911847405926,402092903.9741154,-9.0557,0.0012509,-4.44444602,-1.791672,0.79698782,4.83844302,16.00517987,5911339783.127428,0.558,5911345365.12,,2023-03-15T17:43:00.000Z,,,,,,2023-03-15 17:44:42.605970+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T17:43:00.000Z,1.036320359706605e-05,458635867.06229097,5.4624,-0.01040991,-10.13569777,-9.10940047,-14.22014504,0.24381196,17.14506883,5690054546.667771,0.5371,6111544188.44,,2023-03-15T17:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 17:44:42.605970+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T17:48:00.000Z,24237.913627380018,49948095632.59964,3.1736,-0.04924121,-5.66607167,9.70853104,12.75851006,16.20289744,39.0220817,468236183630.6196,44.3366,508996186174.98,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
1,1027,Ethereum,ETH,ethereum,6579,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T17:48:00.000Z,1623.6580399439497,14416481192.989182,1.277,-0.03523355,-7.46849744,4.25545211,10.26624541,5.96151481,27.63572233,198693311763.55627,18.803,198693311763.56,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
2,825,Tether,USDT,tether,49437,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T17:48:00.000Z,1.0019794727564646,70474653908.8431,6.9697,-0.02601911,-0.07950217,0.1992095,0.09424784,0.17700022,0.19068125,73544001055.79437,6.9636,73286548455.03,,2023-03-15T17:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 17:49:42.921731+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T17:48:00.000Z,302.9610390706968,698041862.8887186,-11.549,-0.02643873,-4.15619447,3.64232805,6.41314861,-0.52397023,15.50419447,47835128903.99712,4.5294,48467695999.85,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
4,3408,USD Coin,USDC,usd-coin,10753,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T17:48:00.000Z,0.999371791309551,8183392836.903234,22.2248,-0.03853055,0.04328565,-0.06074259,-0.04723507,-0.06987344,-0.0634008,38384382917.87278,3.6346,38384382917.87,,2023-03-15T17:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 17:49:42.921731+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T17:48:00.000Z,0.3599964965705181,1231070674.7179868,-12.2601,-0.05958323,-5.68902792,-9.62857078,-1.25891825,-8.48075263,-5.66106268,18342150158.709442,1.7368,35999649657.05,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703801488.34,35573698990.423,,7,,,,2023-03-15T17:48:00.000Z,0.32066206720892887,654966504.7575004,28.5835,0.69204138,-10.94735565,-0.8373238,-7.79354664,-8.80190631,6.32042892,11128192725.259405,1.0537,14429793024.4,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T17:48:00.000Z,1.0933404161389089,866886980.4331126,-6.6456,-0.06020155,-10.73758204,0.76766407,-4.64091693,10.53579583,23.43506771,9549582303.117369,0.9037,10933404161.39,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T17:48:00.000Z,0.06845864196675293,580396666.8948765,0.6592,0.11440269,-10.73621711,-6.50485003,-14.47852236,-21.28139152,-20.85865031,9082460352.661915,0.86,9082460352.66,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
9,4687,Binance USD,BUSD,binance-usd,6431,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T17:48:00.000Z,0.9994269651786688,9653511204.415142,3.5457,0.05655141,0.00262932,-0.08557131,-0.00406127,-0.10527656,-0.04222468,8365127727.997563,0.7921,8365127728.0,,2023-03-15T17:48:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 17:49:42.921731+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T17:48:00.000Z,18.950140455173763,952747308.2995249,-6.8663,0.12085938,-12.33022969,-0.08716209,-4.79999446,-18.60187964,35.80660805,7262172823.464199,0.6881,10220051506.88,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5312704235.28059,,2023-03-15T17:48:00.000Z,5.87123624243818,387143037.00119704,9.2724,0.21517504,-9.10618987,2.98111034,-1.01829332,-3.33775675,12.98368007,6848522696.843753,0.6485,7590785931.84,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
12,4943,Dai,DAI,multi-collateral-dai,1975,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T17:48:00.000Z,0.9971696116117075,494356757.24289566,-6.41,0.09929719,-0.01660473,-0.2190925,-0.24440944,-0.29286053,-0.26796782,5989600433.745159,0.5671,5989600433.75,,2023-03-15T17:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 17:49:42.921731+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4638589063.523244,,2023-03-15T17:48:00.000Z,0.06473082779300283,401648825.5020408,-9.216,0.10713834,-4.42826723,-1.87621963,0.74738867,4.87112589,15.90632879,5906021358.829799,0.5592,5906026935.8,,2023-03-15T17:48:00.000Z,,,,,,2023-03-15 17:49:42.921731+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T17:48:00.000Z,1.0348302021499019e-05,458068953.6017224,5.5656,0.3022931,-10.14901688,-9.23242669,-14.1866084,0.26470235,17.02066265,5681872638.726515,0.538,6102756207.32,,2023-03-15T17:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 17:49:42.921731+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T17:53:00.000Z,24292.899382086027,50001322854.42829,3.3005,0.09776929,-5.71417869,10.04294194,12.98662123,16.56841429,39.32897965,469298416970.2296,44.4767,510150887023.81,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
1,1027,Ethereum,ETH,ethereum,6579,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T17:53:00.000Z,1629.5961364596094,14425999395.49444,1.1986,0.21796827,-7.46830343,4.73419135,10.59464653,6.4166265,28.08820709,199419979592.152,18.9005,199419979592.15,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
2,825,Tether,USDT,tether,49437,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T17:53:00.000Z,1.0019337431221647,70528716538.91357,7.0408,-0.01167024,-0.08575101,0.19564832,0.07936445,0.17542684,0.18572647,73540644559.61389,6.9682,73283203708.8,,2023-03-15T17:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 17:54:43.430207+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T17:53:00.000Z,303.55454799171156,698920679.1041334,-11.3744,0.07397783,-4.02794852,3.95576033,6.61271218,-0.21857008,15.77086749,47928839223.41476,4.5423,48562645535.42,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
4,3408,USD Coin,USDC,usd-coin,10753,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T17:53:00.000Z,0.9993370354317789,8199387827.36033,22.6922,-0.02182353,0.02028861,-0.06094463,-0.0437702,-0.05456777,-0.05963974,38383047996.34242,3.6377,38383047996.34,,2023-03-15T17:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 17:54:43.430207+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T17:53:00.000Z,0.3588231070210519,1238664141.1603508,-11.5731,-0.48723961,-6.09344312,-9.87192051,-1.65593752,-8.78522928,-5.94951864,18282364889.919327,1.7327,35882310702.11,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703801488.34,35573698990.423,,7,,,,2023-03-15T17:53:00.000Z,0.32161349910389253,656955954.8503006,28.7049,0.6132878,-10.76906129,-0.42774851,-7.47117225,-8.40200775,6.6002213,11161211028.8719,1.0576,14472607459.68,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T17:53:00.000Z,1.0988775076279451,869280271.7752949,-6.3883,0.34518677,-10.28033523,1.39775775,-4.15425227,11.35182692,24.00079643,9597945018.07231,0.9097,10988775076.28,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T17:53:00.000Z,0.06855088777412593,580842834.3892359,0.7303,0.0045971,-10.63432267,-6.27127801,-14.48524405,-20.98265489,-20.72006472,9094698674.429554,0.8619,9094698674.43,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
9,4687,Binance USD,BUSD,binance-usd,6431,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T17:53:00.000Z,0.9998297510516192,9645779403.56768,3.4066,0.00691215,-0.01514812,-0.03467191,0.04312095,-0.01510077,-0.00372755,8368499015.13675,0.7931,8368499015.14,,2023-03-15T17:53:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 17:54:43.430207+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T17:53:00.000Z,18.998029585056386,954651603.80142,-6.7239,-0.13091273,-12.16324057,0.34332838,-4.58312062,-17.84163202,36.02949009,7280525148.524565,0.6894,10245878723.05,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5326269417.165987,,2023-03-15T17:53:00.000Z,5.886227550817801,388292775.6752044,9.8195,0.4973391,-8.88976324,3.57535878,-0.76757756,-2.8094662,13.27857085,6866009357.481101,0.6507,7610167848.71,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
12,4943,Dai,DAI,multi-collateral-dai,1975,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T17:53:00.000Z,0.9982516240404522,494660836.87002206,-6.1696,0.14023986,-0.00107477,-0.09201119,-0.09065432,-0.15821082,-0.14454164,5996099651.167211,0.5683,5996099651.17,,2023-03-15T17:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 17:54:43.430207+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4641576810.311093,,2023-03-15T17:53:00.000Z,0.0647725213597674,401740414.526848,-9.1528,0.00687055,-4.36141635,-1.75512409,0.82179531,5.01997914,15.99772179,5909825467.385691,0.5601,5909831047.95,,2023-03-15T17:53:00.000Z,,,,,,2023-03-15 17:54:43.430207+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T17:53:00.000Z,1.0360073869951965e-05,458446824.3533106,5.5808,0.25790983,-10.04354755,-8.99520536,-14.17169304,0.57316502,17.13084712,5688336128.436524,0.5391,6109698478.73,,2023-03-15T17:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 17:54:43.430207+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T17:58:00.000Z,24338.16208360696,50091447062.32044,3.4427,0.83981237,-5.3357773,10.29720966,13.34324922,17.00966541,39.67180066,470172817091.7414,44.4319,511101403755.75,,2023-03-15T17:58:00.000Z,,,,,,2023-03-15 17:59:43.845024+00:00
